match_id,match_date,team,opponent,statsbomb_matches_before,has_statsbomb_features,statsbomb_xg_for_last_3,statsbomb_xg_against_last_3,statsbomb_non_penalty_xg_for_last_3,statsbomb_non_penalty_xg_against_last_3,statsbomb_shots_for_last_3,statsbomb_shots_against_last_3,statsbomb_box_entries_for_last_3,statsbomb_box_entries_against_last_3,statsbomb_pressures_for_last_3,statsbomb_xg_diff_last_3,statsbomb_non_penalty_xg_diff_last_3,statsbomb_shot_diff_last_3,statsbomb_box_entry_diff_last_3,statsbomb_pressure_diff_last_3,statsbomb_xg_for_last_5,statsbomb_xg_against_last_5,statsbomb_non_penalty_xg_for_last_5,statsbomb_non_penalty_xg_against_last_5,statsbomb_shots_for_last_5,statsbomb_shots_against_last_5,statsbomb_box_entries_for_last_5,statsbomb_box_entries_against_last_5,statsbomb_pressures_for_last_5,statsbomb_xg_diff_last_5,statsbomb_non_penalty_xg_diff_last_5,statsbomb_shot_diff_last_5,statsbomb_box_entry_diff_last_5,statsbomb_pressure_diff_last_5
7545,2018-06-21,Croatia,Argentina,1.0,1.0,1.6944666339999996,0.7623215977000002,0.910966634,0.7623215977000002,11.0,13.0,7.0,10.0,160.0,0.9321450362999996,0.1486450362999997,-2.0,-3.0,8.0,1.6944666339999996,0.7623215977000002,0.910966634,0.7623215977000002,11.0,13.0,7.0,10.0,160.0,0.9321450362999996,0.1486450362999997,-2.0,-3.0,8.0
7546,2018-06-21,France,Peru,1.0,1.0,1.561557064,0.980031062,0.778057064,0.196531062,12.0,5.0,11.0,4.0,136.0,0.581526002,0.5815260019999999,7.0,7.0,23.0,1.561557064,0.980031062,0.778057064,0.196531062,12.0,5.0,11.0,4.0,136.0,0.581526002,0.5815260019999999,7.0,7.0,23.0
7546,2018-06-21,Peru,France,1.0,1.0,1.926378192,1.121567638,1.1428781920000002,1.121567638,17.0,11.0,18.0,11.0,121.0,0.8048105539999997,0.021310554,6.0,7.0,-49.0,1.926378192,1.121567638,1.1428781920000002,1.121567638,17.0,11.0,18.0,11.0,121.0,0.8048105539999997,0.021310554,6.0,7.0,-49.0
7547,2018-06-21,Australia,Denmark,1.0,1.0,0.980031062,1.561557064,0.196531062,0.778057064,5.0,12.0,4.0,11.0,113.0,-0.581526002,-0.5815260019999999,-7.0,-7.0,-23.0,0.980031062,1.561557064,0.196531062,0.778057064,5.0,12.0,4.0,11.0,113.0,-0.581526002,-0.5815260019999999,-7.0,-7.0,-23.0
7547,2018-06-21,Denmark,Australia,1.0,1.0,1.121567638,1.926378192,1.121567638,1.1428781920000002,11.0,17.0,11.0,18.0,170.0,-0.8048105539999997,-0.021310554,-6.0,-7.0,49.0,1.121567638,1.926378192,1.121567638,1.1428781920000002,11.0,17.0,11.0,18.0,170.0,-0.8048105539999997,-0.021310554,-6.0,-7.0,49.0
7548,2018-06-22,Brazil,Costa Rica,1.0,1.0,1.866589794,0.4721066513,1.866589794,0.4721066513,21.0,7.0,18.0,6.0,234.0,1.3944831426999995,1.3944831426999995,14.0,12.0,-32.0,1.866589794,0.4721066513,1.866589794,0.4721066513,21.0,7.0,18.0,6.0,234.0,1.3944831426999995,1.3944831426999995,14.0,12.0,-32.0
7548,2018-06-22,Costa Rica,Brazil,1.0,1.0,0.5960217237,1.992569004,0.5960217237,1.992569004,10.0,12.0,7.0,11.0,97.0,-1.3965472803,-1.3965472803,-2.0,-4.0,-29.0,0.5960217237,1.992569004,0.5960217237,1.992569004,10.0,12.0,7.0,11.0,97.0,-1.3965472803,-1.3965472803,-2.0,-4.0,-29.0
7549,2018-06-22,Iceland,Nigeria,1.0,1.0,1.0321244945,2.0805182487,1.0321244945,1.2970182487000002,9.0,28.0,7.0,23.0,176.0,-1.0483937541999997,-0.2648937542,-19.0,-16.0,92.0,1.0321244945,2.0805182487,1.0321244945,1.2970182487000002,9.0,28.0,7.0,23.0,176.0,-1.0483937541999997,-0.2648937542,-19.0,-16.0,92.0
7549,2018-06-22,Nigeria,Iceland,1.0,1.0,0.7623215977000002,1.6944666339999996,0.7623215977000002,0.910966634,13.0,11.0,10.0,7.0,152.0,-0.9321450362999996,-0.1486450362999997,2.0,3.0,-8.0,0.7623215977000002,1.6944666339999996,0.7623215977000002,0.910966634,13.0,11.0,10.0,7.0,152.0,-0.9321450362999996,-0.1486450362999997,2.0,3.0,-8.0
7550,2018-06-22,Serbia,Switzerland,1.0,1.0,1.992569004,0.5960217237,1.992569004,0.5960217237,12.0,10.0,11.0,7.0,126.0,1.3965472803,1.3965472803,2.0,4.0,29.0,1.992569004,0.5960217237,1.992569004,0.5960217237,12.0,10.0,11.0,7.0,126.0,1.3965472803,1.3965472803,2.0,4.0,29.0
